kode,keterangan_bersih
3232,pembudidayaan ikan hias air payau lindung kelompok cakup giat pendedean pelihara besar biak benih panen ikan hias air tawar lindung giat lahan air fasilitas buat air payau media budi daya
3233,pembudidayaan tumbuh air payau lindung kelompok cakup giat besar tumbuh air payau lindung rumput laut gracilaria spp benih tumbuh air payau kelompok cakup giat pembudidayaan tumbuh air payau tuju serap simpan karbon alami jual kredit karbon sertifikat kurang emisi hasil giat budi daya giat lahan air fasilitas buat air payau media budi daya
3234,pengembangbiakan biota air payau lindung kelompok cakup giat pengembangbiakan ikan biota air payau lindung apendiks convention on international trade in endangered species of wild fauna and flora cites dasar tentu undang laku buaya muara pesut mahakam dugong
3300,jasa tunjang giat tangkap pembudidayaan ikan kelompok cakup jasa tunjang insidental giat tangkap pembudidayaan ikan laut air air tawar jasa beri pakan jasa panen jasa siap lelang jasa sortasi gradasi jasa uji mutu giat tangan awet ikan hasil tangkap pembudidayaan jual jasa dingin ikan tahan segar lindung ikan predator kendali awas ikan fisheries control fish guard giat restorasi ekosistem maritim kelompok cakup giat olah ikan produk pembudidayaan ikan kapal pabrik pabrik darat olah ikan krustasea moluska distribusi hasil ikan produk budi daya golong pokok giat ikan olahraga rekreasi jasa kait operasi fasilitas pancing olahraga
5101,tambang batu bara kelompok cakup tambang batu bara tambang tanah muka tanah tambang metode likuefaksi bersih ukur kelompok hancur madat batubara klasifikasi tingkat kualitas mudah angkut simpan kelompok cakup pulih batubara tumpu limbah tambang culm banks kelompok cakup tambang lignit gali aglomerasi gambut jasa tunjang tambang batubara uji bor tambang batubara giat tungku kokas produksi bahan bakar padat buat bahan bakar briket batubara ovoid bahan bakar padat batubara jenis kembang siap lahan tambang batubara benefisiasi batu bara aktivitas tambang
5102,benefisiasi tingkat kualitas batu bara kelompok cakup benefisiasi tingkat kualitas batu bara bersih ukur kelompok hancur madat batu bara klasifikasi tingkat kualitas kalori batu bara mudah angkut simpan pisah proses tambang batu bara kelompok cakup aktivitas tambang batu bara serta tingkat kualitas
5200,tambang lignit kelompok cakup tambang lignit batu bara muda tambang tanah muka tanah tambang metode likuefaksi liput gali hancur cuci nyaring campur madat lignit tingkat kualitas mudah angkut simpan tampung cuci rekat hancur madat lignit baik kualitas mudah angkut simpan kelompok cakup tambang batubara gali gambut jasa tunjang tambang lignit uji bor tambang batubara industri bahan bakar briket lignit ovoid bentuk oval bahan bakar padat jenis batubara aktivitas kembang siap lahan tambang lignit tambang minyak bumi mentah gas alam golong pokok cakup produksi minyak bumi mentah tambang ekstraksi ambil minyak serpih minyak pasir minyak produksi gas alam pulih cair hidrokarbon golong pokok cakup giat operasi kembang lokasi tambang minyak gas giat golong pokok cakup bor selesai lengkap sumur operasi separator pisah emulsi alat pisah garam pipa kumpul minyak bumi mentah aktivitas tahap siap minyak gas lokasi produksi titik kirim golong pokok cakup aktivitas tunjang tambang minyak bumi gas lokasi tambang minyak gas balas jasa fee kontrak eksplorasi sumur minyak gas uji bor drilling bubut lubang boring kait tambang minyak bumi gas murni produk minyak bumi survei geofisika geologi seismik
6100,tambang minyak bumi kelompok cakup giat tambang minyak bumi mentah giat cari kandung minyak bumi bor tambang pisah tampung produksi minyak bumi mentah kondensat pemrosesan hasil minyak mentah tampung nyaring ering stabilisasi hasil tambang minyak bumi minyak mentah crude oil kondensat kelompok cakup operasi tambang pasir bituminus serpih minyak oil shale pasir aspal giat tambang liput gali bor hancur cuci nyaring campur tampung giat produksi minyak bumi mentah serpih minyak pasir bituminus kait tambang kelompok cakup tambang minyak bumi mentah kelompok cakup tambang bituminus serpih minyak oil shale pasir tar produksi minyak bumi mentah serpih pasir bituminus proses hasil minyak mentah tampung nyaring ering stabilisasi produksi kondensat minyak bumi karbon tinggi aktivitas jual beli karbon usaha tambang minyak bumi kelompok cakup jasa tunjang tambang minyak gas jasa eksplorasi minyak gas suling minyak bumi produksi gas minyak cair liquid petroleum gas lpg hasil suling minyak bumi operasi salur pipa tambang kondensat natural gas liquids ngl
6201,tambang gas alam kelompok cakup giat cari kandung bor tambang pisah tampung gas alam liput gas hidrogen alami gas alam rangkai giat kelompok cakup giat tambang coalbed methane cbm kelompok cakup buat hidrogen sintetis elektrolisis steam methane reformer
6202,usaha tenaga panas bumi kelompok cakup giat cari bor tenaga panas bumi lokasi kawasan hutan giat hubung usaha tenaga panas bumi manfaat kelompok cakup pisah mineral ikut asal giat usaha tenaga panas bumi kelompok cakup giat ubah tenaga panas bumi tenaga listrik golong pokok
7101,tambang pasir besi kelompok cakup giat tambang pasir besi giat sortasi pisah bersih
7102,tambang bijih besi kelompok cakup giat tambang bijih besi giat tingkat mutu aglomerasi bijih besi konsentrat
7210,tambang bijih uranium torium kelompok cakup tambang bijih kandung konsentrat uranium torium bijih uranium pitchblende konsentrat uranium torium buat talam kuning kelompok cakup tingkat mutu bijih uranium torium produksi logam uranium bijih uranium torium bijih olah uranium lebur suling
7221,tambang emas perak kelompok cakup giat tambang bersih pisah bijih emas perak
7229,tambang bijih logam mulia kelompok cakup gait tambang bersih bijih logam mulia bijih logam emas perak bijih platina
7291,tambang bijih timah kelompok cakup giat tambang siap bijih timah
7292,tambang bijih timah hitam kelompok cakup giat tambang siap bijih timah hitam
7293,tambang bijih bauksit kelompok cakup giat tambang tampung bijih bauksit
7294,tambang bijih tembaga kelompok cakup giat tambang bijih tembaga kalkosit batu campur montiselit monticellite tembaga skarn
7295,tambang bijih nikel kelompok cakup giat tambang siap bijih nikel
7296,tambang bijih mangan kelompok cakup giat tambang siap bijih mangan
7299,tambang bahan gali kandung bijih besi ytdl kelompok cakup giat tambang bahan gali kandung bijih besi kelompok bijih seng platinum silikon litium berilium magnesium kalium kalsium bismut molibdenum raksa wolfram tungsten titanium vanadium kromit antimoni kobalt tantalum kadmium galium indium yitrium magnetit niobium zirkonium ilmenit krom sesium hafnium skandium rutenium selenium telurida strontium germanium senotim
8101,gali batu hias batu bangun kelompok cakup giat gali batu hias batu bangun batu pualam marmer batu andesit batu gajah base course paras obsidian granit giat pecah pisah bersih
8102,gali batu kapur gamping kelompok cakup giat gali batu kapur gamping giat pecah hancur nyaring halus
8103,gali kerikil sirtu kelompok cakup giat gali bersih pisah kerikil hasil gali kerikil batu pasir bongkah keras pasir kerikil
8104,gali pasir kelompok cakup giat gali bersih pisah pasir hasil gali pasir pasir beton pasir pasang kandung tanah pasir uruk kandung tanah
8105,gali tanah tanah liat kelompok cakup giat gali tanah tanah liat giat bentuk hancur giling tanah tanah liat masuk kelompok hasil gali tanah tanah liat lempung kaolin china clay ball clay firing clay abu bumi serpih tanah uruk
8106,gali gips kelompok cakup giat gali gips giat bersih halus
8107,gali tras kelompok cakup giat gali tras batu gunung api alami ubah kimia lapuk kondisi air tanah giat bersih
8108,gali batu apung kelompok cakup giat gali batu apung jenis batu warna terang kandung buih buat gelembung dinding gelas batu gelas vulkanik silikat giat bersih
8109,gali batu pasir tanah liat kelompok cakup giat gali batu pasir tanah liat klasifikasi kelompok gali diorit basal breksia eru hasil sedimentasi laut giat pecah hancur pisah nyaring halus
8911,tambang belerang kelompok cakup giat tambang bijih belerang giat hancur bersih mineral belerang olah lanjut mineral belerang masuk kelompok
8912,tambang fosfat kelompok cakup giat tambang bahan gali fosfat giat sortasi hancur bersih tingkat bahan gali fosfat
8913,tambang nitrat kelompok cakup giat tambang bahan gali nitrat giat bersih pecah sortasi bahan gali nitrat
8914,tambang yodium kelompok cakup giat tambang ekstraksi air tanah kandung yodium giat distilasi ekstraksi mineral
8915,tambang potash kalium karbonat kelompok cakup giat tambang kalium oksida potash bentuk garam feldspar leusit analsit analeum giat hancur bersih mineral
8919,tambang mineral bahan kimia bahan pupuk kelompok cakup giat tambang mineral bahan kimia bahan pupuk cakup kelompok tambang barium sulfat alam karbonat barite witherit borat alam magnesium sulfat alam kiserit tambang pigmen alami earth colour fluorspar bentonit dolomit magnesit pirofilit tawas diatomea mineral utama bahan kimia tambang guano bahan pupuk kotor burung kelelawar giat bersih pisah sortasi mineral
8920,ekstraksi tanah gambut peat kelompok cakup ekstraksi gali tanah gambut peat aglomerasi tanah gambut siap tanah gambut tingkat kualitas mudah angkut simpan operasi ekstraksi liput gali hancur cuci nyaring tampung kelompok cakup jasa tunjang gali tanah gambut buat briket tanah gambut buat campur tanah media tanam tanah gambut tanah alami pasir tanah liat mineral pupuk buat barang tanah gambut
8991,tambang batu mulia kelompok cakup giat tambang gali batu mulia batu permata intan giat pisah sortasi bersih batu mulia batu permata
8992,gali feldspar kalsit kelompok cakup giat gali feldspar kalsit batu tulis sabak giat pecah hancur nyaring halus
8993,tambang aspal alam kelompok cakup giat tambang aspal alam batu aspal bitumen padat alam giat pisah tuang mineral
8994,gali asbes kelompok cakup gali asbes bentuk serabut giat bersih pisah
8995,gali kuarsa pasir kuarsa kelompok cakup giat gali kuarsa pasir kuarsa pasir silika giat pecah hancur nyaring halus
8996,tambang bijih logam tanah jarang kelompok cakup giat tambang logam tanah jarang padu logam tanah jarang unsur lantanum serium praseodimium neodimium prometium samarium europium gadolinium terbium disprosium holmium erbium tulium iterbium lutetium tambah unsur skandium itrium yttrium
8999,tambang gali ytdl kelompok cakup tambang gali golong mana giat pisah sortasi bersih bahan tambang gali tambang gali mika leusit jarosit zeolit batu gosok grafit alam steatit talk tepung fosil siliceous oker toseki kelompok cakup ekstraksi mineral material litium uranium torium air asin kecuali garam meja
9100,aktivitas tunjang tambang minyak bumi gas alam kelompok cakup giat jasa ambil minyak gas dasar balas jasa kontrak jasa eksplorasi hubung ambil minyak gas tradisional contoh observasi geologi area tambang prospek bor bor ulang pasang alat bor lokasi tambang baik bongkar semen sumur minyak sumur gas buat salur sumur sumbat tutup sumur cair regasifikasi gas alami butuh transportasi lokasi tambang jasa pompa salur tambang dasar balas jasa kontrak uji bor coba hubung suling minyak bumi gas kelompok cakup jasa madam bakar ladang minyak gas subgolongan cakup jasa operator ladang minyak bumi gas jasa baik awat mesin alat bor tambang instalasi lepas pantai baik awat alat platform apung golong pokok cair regasifikasi gas alam tuju angkut lokasi tambang jasa survei geofisika dasar balas jasa kontrak
9900,aktivitas tunjang tambang gali kelompok cakup jasa tunjang dasar balas jasa kontrak butuh giat tambang golong pokok jasa eksplorasi tradisional ambil contoh bijih observasi geologi lokasi tambang milik potensi prospek jasa pompa ering hasil tambang dasar balas jasa kontrak uji coba gali bor sumur ladang tambang jasa aglomerasi konsentrasi biji besi tiga aman lubang tambang terowongan hancur struktur bangun bongkar komponen alat fasilitas tambang tanah kelompok cakup operasi tambang gali dasar balas jasa kontrak golong pokok jasa reparasi mesin tambang jasa survei geofisika dasar balas jasa kontrak
10111,giat rumah potong hewan ruminansia kelompok cakup giat rumah potong hewan ruminansia sapi kerbau kambing domba giat rumah potong cakup giat potong ulit bersih epak daging giat urus hasil samping produksi kulit jangat potong hewan terna fellmongery jemur tulang olah sisa kotor hewan sortir wol bersih lemak potong hewan ruminansia dagang masuk golong
10112,giat rumah potong babi kelompok cakup giat rumah potong babi babi hutan cakup giat potong ulit bersih epak daging kelompok cakup giat urus hasil samping produksi kulit jangat potong hewan terna fellmongery jemur tulang olah sisa kotor hewan bersih lemak potong babi dagang masuk golong
10113,giat rumah potong unggas kelompok cakup giat rumah potong unggas cakup giat potong ulit bersih epak daging giat urus hasil samping pemrosesan sisa kotor unggas mentang kulit sortir bulu bersih lemak potong unggas dagang masuk golong
10119,giat rumah potong hewan kelompok cakup giat rumah potong hewan babi hewan ruminansia unggas unta kelinci paus giat rumah potong cakup giat potong ulit bersih epak daging giat cakup giat urus hasil samping produksi kulit jangat potong hewan terna fellmongery jemur tulang olah sisa kotor hewan bersih lemak potong hewan dagang masuk golong
10120,olah awet daging produk daging kelompok cakup giat olah awet daging produk daging kaleng asap garam beku manis iradiasi iradiator produksi daging beku bentuk karkas produksi daging beku bentuk daging potong produksi daging beku porsi sendiri produksi daging kering daging asin daging asap produksi produk produk daging sosis salam puding andouilettes saveloy bologna pates rillettes bakso daging daging ham giat olah daging paus darat kapal kelompok cakup buat makan saji daging unggas buat sup kandung daging
10211,olah awet ikan garam ering kelompok cakup giat olah awet ikan sirip proses garam ering hasil produk ikan tembang asin ikan teri asin ikan kering tawar kelompok cakup giat olah awet telur ikan salmon roes kaviar ganti kaviar
10212,olah awet ikan asap panggang kelompok cakup giat olah awet ikan sirip proses asap panggang hasil produk ikan bandeng asap ikan julungjulung roa asap ikan fufu asar asap ikan lele asap ikan patin asap
10213,olah awet ikan beku kelompok cakup giat awet ikan sirip proses beku hasil produk ikan bandeng beku ikan tuna beku ikan cakalang beku kakap beku beku ikan utuh ikan potong filet loin saku steik chunk brown meat kelompok cakup giat jasa dingin ikan es tuju tahan segar ikan
