kode,keterangan_bersih
26601,industri alat iradiasi lengkap jenis kelompok cakup giat buat alat tabung iradiasi sinar dasar guna radiasi sinarx sinar alfa beta gamma radiasi ion lain guna perlu industri diagnosis medis terapi medis teliti ilmu tahu kelompok juga cakup buat alat sumber radiasi ion uji tak rusak ukur gauging bor well logging iradiasi iradiator pindai barang analisis masuk lengkap bangkit radiasi ion kait selamat radiasi mutu citra kontrol panel screen reseptor citra kelompok tidak cakup alat baca film sinar x x ray film viewer
26602,industri alat elektromedik elektroterapi kelompok cakup buat alat lengkap elektromedik elektroterapi alat elektrokardiograf ekg alat tes mata masuk reflektor endoskopi lainlain alat terapi ozon alat terapi oksigen tangkap citra scanner diagnostik medis alat magnetic resonce imaging mri alat ultrasonografi usg alat endoskopi elektromedik alat laser medis alat bantu dengar alat bantu terapi napas alat pacu jantung alat pijat medis elektrik alat baca film sinar x x ray film viewer ventilator elektromedik kelompok juga cakup buat alat perangkat elektromedik elektroterapi lengkap fitur internet of things iot
26701,industri alat fotografi kelompok cakup giat buat bagai macam kamera fotografi kamera foto biasa kamera langsung jadi cetak instan kamera film mikro kamera digital kamera foto lengkap proyektor mini kamera rancang khusus guna bawah air kamera still picture kamera teliti udara kamera banding perlu forensik kriminologi kamera fotografi lain kelompok juga cakup giat buat alat fotografi alat ukur cahaya fotografi photographic light meter aparatus lampu kilat fotografi bola lampu kilat lampu tabung
26702,industri alat sinematografi kelompok cakup giat buat bagai macam kamera proyektor sinematografi baik lengkap aparatus rekam reproduksi suara maupun kelompok juga cakup buat aksesori sinematografi frame kamera casing kamera tempat film
26703,industri lensa bukan kacamata kelompok cakup giat buat bagai macam lensa optik lensa kacamata fotografi sinematografi medis industri ilmu tahu lensa kamera lensa proyektor lensa mikroskop lensa teleskop lensa spektrometer lain kelompok juga cakup buat lensa objektif kamera proyektor buat lensa kamera zoom buat lensa lap asah
26709,industri alat fotografi instrumen optik bukan kacamata lain kelompok cakup giat buat alat fotografi instrumen optik bukan kacamata lain masuk bagianbagiannya belum klasifikasi tempat yang guna ilmu tahu cetak teropong monokular teropong astronomi elbow telescope periskop optik spektroskop spektrograf masuk mikroskop optik teleskop binokular cermin optik alat kaca besar optik alat presisi optik perlu mekanik komparator optik alat bidik senjata optik alat positioning optik alat instrumen ukur periksa optik misal alat kontrol api fire control equipment ukur jarak kelompok juga cakup buat motion picture slide projector overhead transparancy projector alat laser pita magnetik audio video unrecorded cakram optik unrecorded
26800,industri media magnetik media optik kelompok cakup giat buat media rekam magnetik optik baik suara gambar maupun data kelompok juga cakup buat pita audio video magnetik kosong buat kaset audio video magnetik kosong buat piring hitam kosong buat film belum peka cahaya buat pita rekam data buat disk disket kosong buat diska optik kosong kelompok tidak cakup reproduksi media rekam media komputer suara video buat film peka cahaya buat rekam suara media pita kaset piring hitam sedang rekam gambar film pita video buat rekam data pita disk disket jenis guna jasa komputer
27111,industri motor listrik kelompok cakup giat buat motor listrik komponen bagi motor arus bolak balik ac motor arus arah dc angker dinamo stator rotor brush komutator mesin bakar untuk nyala motor
27112,industri generator bangkit listrik kelompok cakup giat buat generator komponen bagi generator arus bolak balik ac generator arus arah dc generator set stator rotor komutator rotary converter masuk generator tenaga alternator isi daya baterai mesin bakar perangkat generator motor perangkat generator turbin perangkat generator gerak utama prime mover
27113,industri ubah tegang transformator ubah arus rectifier kelompok cakup giat buat transformator ubah arus komponen bagi transformator distribusi transformator daya transformator khusus ubah arus bolak balik ac arus arah dc radiator commutator masuk transformator distribusi listrik transformator arc welding fluorescent ballast lighting ballast transformator substasiun distribusi tenaga listrik atur transmisi distribusi voltase listrik
27120,industri alat kontrol distribusi listrik kelompok cakup buat alat kontrol tegang voltage regulator buat sakelar putus arus listrik buat tekan lonjak listrik surge suppressor distribusi tingkat voltase buat panel kontrol distribusi tenaga listrik switch gear komponen bagi panel kontrol otomatis ligthing distribution board putus arus control desk ring bike lite alir sakelar tutup buat relai listrik buat pipa salur alat papan sakelar switchboard arus listrik buat sekering listrik alat putus daya power switching buat sakelar daya listrik tombol tekan snap solenoid tumbler kwh meter subgolongan tidak cakup buat komponen listrik jenis transformator switch buat alat kontrol lingkung kontrol proses industri buat steker sirkuit listrik tombol tekan snap switches buat alat patri solder listrik buat solid state inverter rectifier converter buat perangkat turbin generator buat starter motor generator mesin bakar
27201,industri batu baterai kelompok cakup giat buat bagai macam batu baterai sel baterai listrik primer baterai alkali baterai merkuri buat baterai sel sel turun masuk dalam buat sel guna mangan dioksida merkuri dioksida perak oksida buat baterai asam timbal lead acid baterai nikel kadmium nicad baterai hidrida logam nikel nickel metal hydride nimh baterai litium baterai sel kering baterai sel basah masuk baterai ponsel laptop kelompok juga cakup buat sistem simpan energi bas baterai battery energy storage system bess perangkat portabel ponsel tablet jenis power bank buat batu baterai guna katoda produksi sendiri
27202,industri akumulator listrik kelompok cakup giat buat bagai macam akumulator listrik komponen aki v v kuat a kurang pelat aki separator wadah tutup bungkus pole jepit aki tipe gigi
27203,industri baterai kendara listrik kelompok cakup giat buat bagai macam baterai kendara sepeda listrik masuk buat sistem simpan energi bas baterai battery energy storage system bess kendara listrik kelompok juga cakup buat baterai kendara listrik guna katoda produksi sendiri
27310,industri kabel serat optik kelompok cakup giat buat kabel serat optik transmisi data transmisi gambar langsung baik lengkap konektor maupun kelompok tidak cakup buat serat kaca fiber glass untai buat konektor serat optik bundel serat optik kabel serat optik pisah pasang kabel serat optik kabel lain
27320,industri kabel kawat listrik elektronik lain kelompok cakup buat kabel kawat baja tembaga aluminium isolasi sekat kabel listrik kabel telekomunikasi buat kabel komputer kabel printer kabel usb tidak lengkap konektor kelompok tidak cakup buat drawing kawat baja logam tanpa isolasi buat kabel listrik lengkap kawat isolasi konektor buat perangkat kabel alat alat otomotif
27330,industri lengkap kabel kelompok cakup giat buat kawat bawa arus bukan bawa arus sirkuit listrik semua bahan kelompok cakup batang hantar konduktor listrik jenis switchgear fitting sakelar stop kontak buat ground fault circuit interrupter gfci buat lamp holder buat tangkal petir koil buat steker perangkat kawat listrik misal tekan tombol tekan snap tumbler switcher buat colok konektor soket listrik buat kotak alat kawat listrik junction outlet switch box buat pipa lindung kabel conduit lengkap buat kutub transmisi line hardware buat plastik alat kawat bukan bawa arus masuk kotak plastik junction face plates jenis alat pole line plastik tutup sakelar plastik kelompok tidak cakup buat isolator keramik
27401,industri bola lampu pijar lampu sorot lampu ultraviolet kelompok cakup giat buat bagai macam lampu pijar terang bohlam masuk fitting lengkap terang fotografi flash bulbs terang panggung lampu sorot spot light masuk lampu ultraviolet lampu inframerah lampu senter terang alat alat dokter kelompok tidak cakup giat buat alat terang sepeda kendara motor
27402,industri lampu gas discharge kelompok cakup giat buat bagai macam lampu gas discharge lampu neon lampu helium lampu argon lampu natrium lampu merkuri masuk lampu listrik perangkap serangga
27403,industri alat terang kendara kelompok cakup buat alat terang kendara transportasi motor mobil pesawat kapal alat transportasi lain lampu rem lampu tanda belok lampu sein lampu interior bagai masuk buat komponen lengkap
27404,industri lampu led kelompok cakup giat buat lampu led baik upa lampu led pisah maupun rakit jadi lampu butuh tentu lampu led guna lampu senter kendara cahaya umum
27409,industri alat terang lain kelompok cakup giat buat alat terang pasang langit langit dinding lampu gantung chandeliers lampu meja lampu diri lantai perangkat lampu hias rantai log kayu api api listrik electric fireplace logs lentera bahan bakar karbit listrik gas bensin minyak tanah alat lampu jalan rambu rambu lalu lintas alat terang tenaga surya masuk komponen lampu listrik stater filamen reflektor kelompok juga cakup buat lampu guna kandung zat radioaktif kelompok tidak cakup buat ballast cakup kelompok
27510,industri alat listrik rumah tangga kelompok cakup buat alat listrik rumah tangga kulkas refrigerator mesin cuci piring mesin cuci ering pakai sedot debu vacuum cleaners mesin kilap lantai floor polishers tempat sampah listrik alat listrik olah siap makan giling grinder blender buka kaleng buat jus juicers bagai sikat gigi listrik alat alat cukur listrik alat alat awat tubuh listrik lain asah pisau listrik kap ventilasi kelompok cakup buat kulkas freezer komersial dingin ruang kipas angin loteng panas ruang permanen kipas angin ventilasi komersial exhaust fan alat masak komersial alat penatu laundry cuci kering komersial sedot debu komersial jenis penting niaga komersial lihat golong pokok buat mesin jahit perlu rumah tangga maupun tidak pasang sistem sedot debu sentral pusat
27520,industri alat elektrotermal rumah tangga kelompok cakup buat alat elektrotermal rumah tangga alat panas air listrik masak selimut listrik alat listrik awat rambut ering sisir sikat keriting setrika listrik alat panas ruang oven elektrik microwave oven cooker hot plate panggang roti toaster buat kopi teh goreng fry pan roaster panggang listrik panggang barbeku elektrik lain isap asap dapur hoods alat resistor panas listrik kelompok tidak cakup buat kulkas freezer komersial dingin ruang kipas angin loteng panas ruang permanen kipas angin ventilasi komersial exhaust fan alat masak komersial alat penatu laundry cuci kering komersial sedot debu komersial jenis penting niaga komersial lihat golong pokok
27530,industri alat rumah tangga bukan listrik kelompok cakup buat alat masak panas rumah tangga tidak guna listrik kompor masak panggang panas air hangat makan hangat piring buat panas ruang tidak guna listrik tungku api kelompok tidak cakup buat kulkas freezer komersial dingin ruang kipas angin loteng man ruang permanen kipas angin ventilasi komersial exhaust fan alat masak komersial alat penatu laundry cuci kering komersial sedot debu komersial jenis penting niaga komersial lihat golong pokok
